track_id,track_name,artist_s_name,artist_count,released_year,released_month,released_day,release_date_concat,in_spotify_playlists,in_spotify_charts,streams,in_shazam_charts,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,bpm,danceability__,valence__,energy__,acousticness__,instrumentalness__,liveness__,speechiness__,soma_playlists,count_music_artsolo,bpm_categoria,danceability_categoria,valence_categoria,energy_categoria,acousticness_categoria,instrumentalness_categoria,liveness_categoria,speechiness_categoria
6602768,Jhoome Jo Pathaan,Arijit Singh Vishal Dadlani Sukriti Kakar VishalShekhar Shekhar Ravjiani Kumaar,6,2022,12,22,2022-12-22,138,4,1365184,0,13,78,2,0,105,82,62,74,10,0,33,7,153,0,baixa,alta,alta,alta,baixa,alta,alta,alta
8024591,Sem Aliana no,MC Xenon Os Gemeos da Putaria,2,2022,12,23,2022-12-23,454,4,93587665,1,6,1,21,0,83,53,40,36,73,0,11,33,481,0,baixa,baixa,baixa,baixa,alta,baixa,baixa,alta
6744187,En Paris,El Chachito Junior H,2,2022,12,24,2022-12-24,406,5,198275403,0,3,31,2,1,139,70,77,48,37,0,12,5,411,0,alta,alta,alta,baixa,alta,baixa,baixa,baixa
5975489,ZOOM,Jessi,1,2022,4,13,2022-04-13,608,0,136996305,0,5,29,14,0,100,87,46,60,1,0,13,16,627,1,baixa,alta,baixa,baixa,baixa,baixa,alta,alta
7173596,About Damn Time,Lizzo,1,2022,4,14,2022-04-14,9021,0,723894473,24,242,49,272,21,109,84,72,74,10,0,34,7,9535,2,baixa,alta,alta,alta,baixa,alta,alta,alta
5088165,Igualito a Mi Ap,Fuerza Regida Peso Pluma,2,2022,12,30,2022-12-30,265,6,158950978,4,8,84,5,1,145,76,80,81,19,0,6,9,278,0,alta,alta,alta,alta,alta,baixa,baixa,alta
2698226,Primera Cita,Carin Leon,1,2022,4,20,2022-04-20,266,27,77309611,202,6,40,6,6,158,54,50,40,61,0,10,6,278,1,alta,baixa,baixa,baixa,alta,baixa,baixa,alta
5937798,Te Felicito,Shakira Rauw Alejandro,2,2022,4,21,2022-04-21,4796,9,606361689,1,124,66,212,13,174,70,57,64,23,0,8,32,5132,0,alta,alta,alta,baixa,alta,alta,baixa,alta
6966778,PROVENZA,Karol G,1,2022,4,21,2022-04-21,6587,34,885093467,20,114,104,147,11,111,87,53,52,66,1,11,5,6848,4,baixa,alta,alta,baixa,alta,alta,baixa,baixa
7680579,Until I Found You with Em Beihold  Em Beihold Version,Em Beihold Stephen Sanchez,2,2022,4,22,2022-04-22,2790,30,600976848,115,60,96,71,0,101,34,32,57,78,0,20,3,2921,0,baixa,baixa,baixa,baixa,alta,alta,alta,baixa
1593131,Beautiful Girl,Luciano,1,2022,4,22,2022-04-22,710,4,160035717,0,16,11,18,0,140,84,61,42,31,0,9,9,744,1,alta,alta,alta,baixa,alta,baixa,baixa,alta
6107898,Something in the Orange,Zach Bryan,1,2022,4,22,2022-04-22,3282,12,449701773,117,67,84,46,16,110,59,22,38,42,0,12,3,3395,1,baixa,baixa,baixa,baixa,alta,alta,baixa,baixa
8297242,Slut Me Out,NLE Choppa,1,2022,4,22,2022-04-22,816,4,190490915,4,21,4,13,0,121,94,71,61,12,0,53,42,850,1,alta,alta,alta,baixa,baixa,alta,alta,alta
8779560,Thousand Miles,The Kid Laroi,1,2022,4,22,2022-04-22,2050,0,244741137,1,52,9,46,0,81,38,20,66,9,0,9,8,2148,2,baixa,baixa,baixa,alta,baixa,baixa,baixa,alta
8272175,With you,HA SUNG WOON Jimin,2,2022,4,24,2022-04-24,343,2,240580042,1,4,35,11,1,150,53,14,43,64,0,13,3,358,0,alta,baixa,baixa,baixa,alta,baixa,alta,baixa
4487193,Paulo Londra Bzrp Music Sessions Vol 23,Bizarrap Paulo Londra,2,2022,4,25,2022-04-25,928,0,164163229,0,19,0,7,0,96,61,32,90,25,0,10,9,954,0,baixa,baixa,baixa,alta,alta,baixa,baixa,alta
3827734,WAIT FOR U feat Drake  Tems,Drake Future Tems,3,2022,4,27,2022-04-27,5491,14,556585270,35,128,84,75,0,83,46,34,64,31,0,7,34,5694,0,baixa,baixa,baixa,baixa,alta,baixa,baixa,alta
3132809,No Se Va,Grupo Frontera,1,2022,4,28,2022-04-28,924,18,404887295,38,17,80,22,9,173,59,69,53,12,0,23,3,963,1,alta,baixa,alta,baixa,baixa,baixa,alta,baixa
1545230,PUFFIN ON ZOOTIEZ,Future,1,2022,4,29,2022-04-29,2350,0,254218729,0,28,42,23,0,125,88,28,66,6,0,13,31,2401,2,alta,alta,baixa,baixa,baixa,baixa,alta,alta
2442031,Honest feat Don Toliver,Justin Bieber Don Toliver,2,2022,4,29,2022-04-29,1351,0,106919680,0,26,1,17,0,150,82,82,66,13,0,11,6,1394,0,alta,alta,alta,alta,baixa,alta,baixa,alta
6062396,That That prod  feat SUGA of BTS,PSY Suga,2,2022,4,29,2022-04-29,802,0,212109195,0,16,81,23,0,130,91,91,96,3,0,3,9,841,0,alta,alta,alta,alta,baixa,alta,baixa,alta
4627428,In The Stars,Benson Boone,1,2022,4,29,2022-04-29,2224,8,382199619,210,48,40,87,1,78,36,30,54,34,0,14,5,2359,1,baixa,baixa,baixa,baixa,alta,baixa,alta,baixa
4566008,Afraid To Feel,LF System,1,2022,5,2,2022-05-02,5898,5,244790012,101,129,55,128,0,128,58,68,91,2,0,27,11,6155,1,alta,baixa,alta,alta,baixa,baixa,alta,alta
8654169,FEARLESS,LE SSERAFIM,1,2022,5,2,2022-05-02,629,0,229497852,0,18,75,9,0,104,86,43,62,5,0,13,14,656,2,baixa,alta,baixa,baixa,baixa,alta,alta,alta
8238387,Hold My Hand,Lady Gaga,1,2022,5,3,2022-05-03,2528,0,238350348,105,63,8,270,2,148,51,21,63,5,0,41,3,2861,2,alta,baixa,baixa,baixa,baixa,alta,alta,baixa
1459555,Moscow Mule,Bad Bunny,1,2022,5,6,2022-05-06,4572,33,909001996,2,74,113,85,9,100,80,29,67,29,0,12,3,4731,19,baixa,alta,baixa,alta,alta,alta,baixa,baixa
2830739,I Tried to Tell Yall,Ugly Dray Tesla Jnr,2,2022,5,6,2022-05-06,1657,0,121077868,0,15,3,3,0,96,71,37,52,62,0,11,36,1675,0,baixa,alta,baixa,baixa,alta,baixa,baixa,alta
6339593,El Apag,Bad Bunny,1,2022,5,6,2022-05-06,1209,0,212351890,1,9,7,14,0,118,63,60,70,5,0,9,31,1232,19,baixa,baixa,alta,alta,baixa,alta,baixa,alta
2166194,Un Coco,Bad Bunny,1,2022,5,6,2022-05-06,1029,28,403231558,0,5,28,9,0,152,84,74,69,21,0,18,6,1043,19,alta,alta,alta,alta,alta,alta,alta,alta
7384134,Ojitos Lindos,Bomba Estreo Bad B,2,2022,5,6,2022-05-06,6135,38,1133865788,28,71,113,99,13,80,65,27,69,8,0,53,4,6305,0,baixa,baixa,baixa,alta,baixa,alta,alta,baixa
8956923,Despus de la P,Bad Bunny,1,2022,5,6,2022-05-06,2229,0,461558540,5,27,44,24,0,78,56,61,90,36,0,18,31,2280,19,baixa,baixa,alta,alta,alta,baixa,alta,alta
6322459,Titi Me Pregunt,Bad Bunny,1,2022,5,6,2022-05-06,9037,42,1264310836,166,124,133,139,14,107,65,19,72,10,0,13,25,9300,19,baixa,baixa,baixa,alta,baixa,alta,alta,alta
7321459,Vegas From the Original Motion Picture Soundtrack ELVIS,Doja Cat,1,2022,5,6,2022-05-06,4576,0,448500832,17,79,13,93,0,160,80,74,60,8,0,14,26,4748,6,alta,alta,alta,baixa,baixa,baixa,alta,alta
5848183,Andrea,Buscabulla Bad Bunny,2,2022,5,6,2022-05-06,1195,0,344055883,1,8,30,13,1,103,80,45,62,76,0,10,38,1216,0,baixa,alta,baixa,baixa,alta,baixa,baixa,alta
6107475,This Love Taylors Ve,Taylor Swift,1,2022,5,6,2022-05-06,1492,0,132171975,2,26,2,15,0,144,47,7,50,32,0,7,4,1533,34,alta,baixa,baixa,baixa,alta,alta,baixa,baixa
8457557,Un Verano Sin Ti,Bad Bunny,1,2022,5,6,2022-05-06,1004,1,283332261,0,8,12,9,0,188,50,41,50,69,0,12,6,1021,19,alta,baixa,baixa,baixa,alta,baixa,alta,alta
3122686,La Corriente,Tony Dize Bad Bunny,2,2022,5,6,2022-05-06,1796,8,479655659,0,8,25,18,1,196,66,58,79,23,0,22,20,1822,0,alta,baixa,alta,alta,alta,baixa,alta,alta
4764570,Yo No Soy Celoso,Bad Bunny,1,2022,5,6,2022-05-06,1179,0,313113297,0,7,21,11,0,142,87,93,59,28,0,17,5,1197,19,alta,alta,alta,baixa,alta,alta,alta,baixa
1621586,Efecto,Bad Bunny,1,2022,5,6,2022-05-06,4004,33,1047480053,2,34,65,43,6,98,80,23,48,14,0,6,5,4081,19,baixa,alta,baixa,baixa,baixa,baixa,baixa,baixa
3331159,Me Porto Bonito,Chencho Corleone Bad Bunny,2,2022,5,6,2022-05-06,8870,43,1440757818,49,104,120,141,26,92,91,43,71,9,0,9,8,9115,0,baixa,alta,baixa,alta,baixa,alta,baixa,alta
3341212,Party,Bad Bunny Rauw Alejandro,2,2022,5,6,2022-05-06,3185,4,614555082,36,38,64,37,3,97,83,47,80,2,0,24,9,3260,0,baixa,alta,baixa,alta,baixa,baixa,alta,alta
5617904,Me Fui de Vacaciones,Bad Bunny,1,2022,5,6,2022-05-06,1443,0,305650299,0,9,11,22,1,85,71,43,65,23,0,9,5,1474,19,baixa,alta,baixa,baixa,alta,alta,baixa,baixa
4662762,Tarot,Bad Bunny Jhay Cortez,2,2022,5,6,2022-05-06,2482,20,608228647,0,27,77,22,2,114,80,42,68,2,0,66,4,2531,0,baixa,alta,baixa,alta,baixa,baixa,alta,baixa
2786767,Un Ratito,Bad Bunny,1,2022,5,6,2022-05-06,1112,6,417230415,1,7,30,13,1,93,79,22,55,31,0,12,5,1132,19,baixa,alta,baixa,baixa,alta,alta,baixa,baixa
6347306,Dua Lipa,Jack Harlow,1,2022,5,6,2022-05-06,1992,0,150500965,0,35,0,3,0,158,83,41,65,0,10,11,8,2030,3,alta,alta,baixa,baixa,baixa,alta,baixa,alta
3647986,Otro Atardecer,Bad Bunny The Mar,2,2022,5,6,2022-05-06,1681,7,319546754,33,10,30,13,0,108,78,55,60,59,0,7,4,1704,0,baixa,alta,alta,baixa,alta,alta,baixa,baixa
6402604,Thought You Should Know,Morgan Wallen,1,2022,5,6,2022-05-06,968,4,203221468,61,16,53,1,0,140,53,51,70,49,0,14,3,985,11,alta,baixa,baixa,alta,alta,baixa,alta,baixa
1532080,Dos Mil 16,Bad Bunny,1,2022,5,6,2022-05-06,892,3,338422004,0,10,24,11,0,130,82,50,67,12,0,13,5,913,19,alta,alta,baixa,alta,baixa,baixa,alta,baixa
6133453,Neverita,Bad Bunny,1,2022,5,6,2022-05-06,2590,30,671365962,0,20,64,35,6,122,88,43,50,7,0,14,5,2645,19,alta,alta,baixa,baixa,baixa,baixa,alta,baixa
1633065,Aguacero,Bad Bunny,1,2022,5,6,2022-05-06,829,0,283359161,0,4,15,10,0,121,86,67,65,42,0,35,7,843,19,alta,alta,alta,baixa,alta,baixa,alta,alta
4940529,Agosto,Bad Bunny,1,2022,5,6,2022-05-06,897,0,246127838,0,6,20,8,0,115,85,72,58,9,0,49,12,911,19,baixa,alta,alta,baixa,baixa,alta,alta,alta
2848319,Ensame,Bad Bunny,1,2022,5,6,2022-05-06,1112,3,279737940,0,7,25,12,0,105,81,77,79,19,0,47,8,1131,19,baixa,alta,alta,alta,alta,baixa,alta,alta
6509365,The Heart Part 5,Kendrick Lamar,1,2022,5,8,2022-05-08,2939,0,71423324,0,29,0,30,0,98,76,79,81,18,0,6,34,2998,12,baixa,alta,alta,alta,alta,baixa,baixa,alta
8555295,Last Last,Burna Boy,1,2022,5,12,2022-05-12,4526,12,293466523,128,156,275,150,3,88,80,55,56,13,0,8,9,4832,2,baixa,alta,alta,baixa,baixa,baixa,baixa,alta
4528930,Cooped Up with Roddy Ricch,Post Malone Roddy Ricch,2,2022,5,12,2022-05-12,2942,0,271666301,0,42,28,43,0,125,50,39,78,4,0,11,33,3027,0,alta,baixa,baixa,alta,baixa,baixa,baixa,alta
3186172,Worldwide Steppers,Kendrick Lamar,1,2022,5,13,2022-05-13,1480,0,61739839,0,1,0,5,0,72,56,56,47,76,0,8,36,1486,12,baixa,baixa,alta,baixa,alta,baixa,baixa,alta
3184472,United In Grief,Kendrick Lamar,1,2022,5,13,2022-05-13,2575,0,156898322,51,4,5,12,0,87,52,32,83,24,0,17,43,2591,12,baixa,baixa,baixa,alta,alta,alta,alta,alta
5005107,Mr Morale,Kendrick Lamar Tanna Leone,2,2022,5,13,2022-05-13,1860,0,58687425,0,1,0,3,0,174,73,26,54,30,0,34,32,1864,0,alta,alta,baixa,baixa,alta,alta,alta,alta
3575524,You Proof,Morgan Wallen,1,2022,5,13,2022-05-13,2128,9,367814306,14,37,88,9,0,120,73,64,85,25,0,61,3,2174,11,baixa,alta,alta,alta,alta,alta,alta,baixa
1493023,Rich Spirit,Kendrick Lamar,1,2022,5,13,2022-05-13,3486,0,173702135,0,20,10,33,0,96,85,41,43,39,0,12,21,3539,12,baixa,alta,baixa,baixa,alta,baixa,baixa,alta
7513238,We Cry Together,Kendrick Lamar Taylour Paige,2,2022,5,13,2022-05-13,1635,0,68895644,0,4,1,6,0,108,65,52,69,31,0,8,36,1645,0,baixa,baixa,alta,alta,alta,baixa,baixa,alta
5087776,Mirror,Kendrick Lamar,1,2022,5,13,2022-05-13,1929,0,53603447,0,2,0,4,0,92,66,29,65,23,0,8,7,1935,12,baixa,baixa,baixa,baixa,alta,baixa,baixa,alta
2226206,SUPERMODEL,Mne,1,2022,5,13,2022-05-13,2265,0,231657891,3,93,12,173,11,121,64,80,88,0,0,12,6,2531,4,alta,baixa,alta,alta,baixa,alta,baixa,alta
7762851,Savior,Kendrick Lamar Sam Dew Baby Keem,3,2022,5,13,2022-05-13,2291,0,86176890,0,9,0,8,0,123,61,66,71,53,0,32,46,2308,0,alta,baixa,alta,alta,alta,baixa,alta,alta
2861036,Silent Hill,Kendrick Lamar Kodak Black,2,2022,5,13,2022-05-13,3028,0,123216717,0,22,0,23,0,140,92,78,57,46,0,14,9,3073,0,alta,alta,alta,baixa,alta,baixa,alta,alta
5264430,Rich  Interlude,Kendrick Lamar,1,2022,5,13,2022-05-13,1103,0,41210087,0,0,0,0,0,104,44,74,42,88,0,9,9,1103,12,baixa,baixa,alta,baixa,alta,alta,baixa,alta
2645476,Tak Ingin Usai,Keisya Levronka,1,2022,5,13,2022-05-13,220,4,184807630,6,16,5,0,0,130,49,14,40,82,0,11,3,236,1,alta,baixa,baixa,baixa,alta,alta,baixa,baixa
6177084,Father Time feat Sampha,Kendrick Lamar Sampha,2,2022,5,13,2022-05-13,3107,0,127309180,0,4,0,22,0,153,55,50,78,19,0,11,35,3133,0,alta,baixa,baixa,alta,alta,baixa,baixa,alta
2612867,Mother I Sober feat Beth Gibbons of Portishead,Kendrick Lamar Beth Gibbons,2,2022,5,13,2022-05-13,1890,0,33381454,0,3,0,2,0,140,49,50,37,87,0,11,35,1895,0,alta,baixa,baixa,baixa,alta,alta,baixa,alta
1713130,Auntie Diaries,Kendrick Lamar,1,2022,5,13,2022-05-13,1545,0,37778188,0,1,0,4,0,78,43,60,38,76,1,48,38,1550,12,baixa,baixa,alta,baixa,alta,alta,alta,alta
6774092,Purple Hearts,Kendrick Lamar Ghostface Killah Summer Walker,3,2022,5,13,2022-05-13,2308,0,76831876,0,7,0,7,0,138,57,71,82,19,0,15,29,2322,0,alta,baixa,alta,alta,alta,alta,alta,alta
8555603,Die Hard,Kendrick Lamar Blxst Amanda Reifer,3,2022,5,13,2022-05-13,4627,0,237351106,0,38,13,32,0,101,78,40,74,36,0,17,27,4697,0,baixa,alta,baixa,alta,alta,baixa,alta,alta
3635714,Savior  Interlude,Kendrick Lamar,1,2022,5,13,2022-05-13,1194,0,37091576,0,0,0,3,0,118,66,83,43,84,0,19,19,1197,12,baixa,baixa,alta,baixa,alta,alta,alta,alta
7556948,Crown,Kendrick Lamar,1,2022,5,13,2022-05-13,1493,0,42485571,0,2,0,10,0,170,37,14,24,80,0,11,4,1505,12,alta,baixa,baixa,baixa,alta,alta,baixa,baixa
1671724,Count Me Out,Kendrick Lamar,1,2022,5,13,2022-05-13,2729,0,126191104,1,3,7,13,0,134,78,51,43,69,0,14,9,2745,12,alta,alta,alta,baixa,alta,alta,alta,alta
4467778,I Aint Worried,OneRepublic,1,2022,5,13,2022-05-13,8431,76,1085685420,332,241,127,458,37,140,71,82,81,11,0,6,5,9130,2,alta,alta,alta,alta,baixa,baixa,baixa,baixa
1109166,N95,Kendrick Lamar,1,2022,5,13,2022-05-13,5542,0,301242089,206,52,16,65,0,140,81,39,66,38,0,12,14,5659,12,alta,alta,baixa,alta,alta,baixa,alta,alta
4809507,En El Radio Un Cochinero,Victor Cibrian,1,2022,5,13,2022-05-13,514,0,164856284,0,5,36,1,0,154,70,97,62,47,0,10,4,520,1,alta,alta,alta,baixa,alta,alta,baixa,baixa
4671002,Boyfriends,Harry Styles,1,2022,5,20,2022-05-20,1517,0,137070925,0,26,2,30,0,118,42,32,20,94,0,11,4,1573,17,baixa,baixa,baixa,baixa,alta,alta,baixa,baixa
5154676,Matilda,Harry Styles,1,2022,5,20,2022-05-20,3218,3,366214458,0,29,10,79,0,114,51,39,29,90,0,10,4,3326,17,baixa,baixa,baixa,baixa,alta,baixa,baixa,baixa
7543802,Daydreaming,Harry Styles,1,2022,5,20,2022-05-20,1900,1,187703102,0,15,1,23,0,114,71,90,81,31,2,13,3,1938,17,baixa,alta,alta,alta,alta,alta,alta,baixa
6193307,Love Of My Life,Harry Styles,1,2022,5,20,2022-05-20,1933,0,233671263,0,13,2,31,0,118,56,20,54,67,0,6,5,1977,17,baixa,baixa,baixa,baixa,alta,baixa,baixa,baixa
6046483,Pipoco,Melody Ana Castela Dj Chris No Beat,3,2022,5,20,2022-05-20,1112,4,191873381,3,22,2,65,1,135,77,74,74,47,0,34,8,1199,0,alta,alta,alta,alta,alta,alta,alta,alta
2307433,Little Freak,Harry Styles,1,2022,5,20,2022-05-20,2302,0,273194684,0,20,3,39,0,142,56,40,54,72,0,10,4,2361,17,alta,baixa,baixa,baixa,alta,baixa,baixa,baixa
8507943,Grapejuice,Harry Styles,1,2022,5,20,2022-05-20,1986,0,199587884,0,7,1,15,0,183,65,88,72,36,14,20,3,2008,17,alta,baixa,alta,alta,alta,alta,alta,baixa
2135563,Late Night Talking,Harry Styles,1,2022,5,20,2022-05-20,7461,8,743693613,58,166,42,199,16,115,71,90,73,30,0,11,5,7826,17,baixa,alta,alta,alta,alta,alta,baixa,baixa
2079115,Keep Driving,Harry Styles,1,2022,5,20,2022-05-20,2094,1,236060709,0,8,1,18,0,165,72,90,48,32,0,18,23,2120,17,alta,alta,alta,baixa,alta,alta,alta,alta
1041777,Music For a Sushi Restaurant,Harry Styles,1,2022,5,20,2022-05-20,4449,1,334733572,1,80,11,66,0,107,72,36,72,26,6,11,4,4595,17,baixa,alta,baixa,alta,alta,alta,baixa,baixa
7697062,Cinema,Harry Styles,1,2022,5,20,2022-05-20,2171,0,189236868,0,18,1,28,0,106,83,90,64,35,5,9,4,2217,17,baixa,alta,alta,baixa,alta,alta,baixa,baixa
1436447,Daylight,Harry Styles,1,2022,5,20,2022-05-20,2775,0,290833204,0,21,11,40,0,146,69,63,45,48,0,18,4,2836,17,alta,alta,alta,baixa,alta,baixa,alta,baixa
7220913,La Llevo Al Cielo Ft engo F,Nengo Flow Anuel Aa Chris Jedi Chencho Corleone,4,2022,5,20,2022-05-20,3559,3,333146475,1,36,1,31,0,170,80,77,85,11,0,17,14,3626,0,alta,alta,alta,alta,baixa,baixa,alta,alta
4505539,Satellite,Harry Styles,1,2022,5,20,2022-05-20,3291,5,311482393,208,43,28,79,0,139,58,30,46,14,0,9,3,3413,17,alta,baixa,baixa,baixa,baixa,alta,baixa,baixa
1771212,Die Young feat 347aidan,Sleepy hallow 347aidan,2,2022,5,25,2022-05-25,896,0,160845341,0,19,0,15,0,77,81,68,58,83,0,11,34,930,0,baixa,alta,alta,baixa,alta,baixa,baixa,alta
3894522,La Bachata,Manuel Turizo,1,2022,5,26,2022-05-26,6804,45,1214083358,210,139,111,161,15,125,84,85,68,58,0,22,4,7104,1,alta,alta,alta,alta,alta,alta,alta,baixa
7503630,True Love,Kanye West XXXTENTACION,2,2022,5,27,2022-05-27,2129,0,194902696,0,23,1,44,1,84,71,39,86,2,0,51,25,2196,0,baixa,alta,baixa,alta,baixa,baixa,alta,alta
3169976,Potion with Dua Lipa  Young Thug,Calvin Harris Dua Lipa Young Thug,3,2022,5,27,2022-05-27,3983,0,190625045,0,73,45,119,0,100,82,76,70,16,0,8,5,4175,0,baixa,alta,alta,alta,baixa,alta,baixa,baixa
1740150,Kahani Suno 20,Kaifi Khalil,1,2022,5,31,2022-05-31,162,6,156777415,1,1,10,1,0,140,58,26,38,91,0,10,4,164,1,alta,baixa,baixa,baixa,alta,baixa,baixa,baixa
5141433,Antes de Perderte,Duki,1,2022,6,2,2022-06-02,584,8,157136970,1,12,1,8,0,110,81,61,93,49,0,12,11,604,2,baixa,alta,alta,alta,alta,baixa,baixa,alta
3786238,Nos Comemos feat Ozuna,Ozuna Tiago pzk,2,2022,6,2,2022-06-02,896,0,138334433,0,0,0,2,0,92,83,56,82,10,0,9,5,898,0,baixa,alta,alta,alta,baixa,alta,baixa,baixa
2939499,Ferxxo 100,Feid,1,2022,6,3,2022-06-03,1647,30,278920007,2,20,49,23,2,164,70,58,57,25,0,15,7,1690,8,alta,alta,alta,baixa,alta,baixa,alta,alta
3070266,Ai Preto,L7nnon DJ Biel do Furduncinho Bianca,3,2022,6,3,2022-06-03,894,4,176103902,0,28,0,54,0,130,95,83,57,54,0,10,25,976,0,alta,alta,alta,baixa,alta,alta,baixa,alta
1912112,I Like You A Happier Song with Doja Cat,Post Malone Doja Cat,2,2022,6,3,2022-06-03,5281,14,609293408,38,94,21,80,15,101,74,43,69,12,0,12,7,5455,0,baixa,alta,baixa,alta,baixa,alta,baixa,alta
4012549,Villano Antillano Bzrp Music Sessions Vol 51,Bizarrap Villano Antillano,2,2022,6,8,2022-06-08,1401,0,248511839,1,26,16,17,0,128,82,42,75,6,0,63,6,1444,0,alta,alta,baixa,alta,baixa,baixa,alta,alta
2230668,So Good,Halsey,1,2022,6,9,2022-06-09,1057,0,91781263,0,51,14,19,0,83,63,29,62,4,0,18,4,1127,1,baixa,baixa,baixa,baixa,baixa,baixa,alta,baixa
4070434,Yet To Come,BTS,1,2022,6,10,2022-06-10,829,0,302006641,0,32,110,26,0,172,56,68,89,4,0,33,19,887,8,alta,baixa,alta,alta,baixa,baixa,alta,alta
2352439,KU LO SA  A COLORS SHOW,Oxlade,1,2022,6,10,2022-06-10,2019,8,222410722,7,117,72,107,1,93,65,79,66,31,0,22,7,2243,1,baixa,baixa,alta,alta,alta,baixa,alta,alta
4618597,For Youth,BTS,1,2022,6,10,2022-06-10,327,0,114546317,0,5,40,12,0,117,63,29,51,43,0,25,4,344,8,baixa,baixa,baixa,baixa,alta,alta,alta,baixa
6549461,Betty Get Money,Yung Gravy,1,2022,6,10,2022-06-10,2402,0,221752937,1,45,2,26,0,102,73,62,75,0,0,34,8,2473,1,baixa,alta,alta,alta,baixa,baixa,alta,alta
2434062,Glimpse of Us,Joji,1,2022,6,10,2022-06-10,6330,6,988515741,31,109,42,158,3,170,44,27,32,89,0,14,5,6597,3,alta,baixa,baixa,baixa,alta,alta,alta,baixa
4845139,Born Singer,BTS,1,2022,6,10,2022-06-10,279,0,79095270,0,0,18,6,0,158,60,68,84,4,0,24,11,285,8,alta,baixa,alta,alta,baixa,baixa,alta,alta
5409588,Numb,Marshmello Khalid,2,2022,6,10,2022-06-10,3879,2,295307001,9,107,76,86,1,120,91,63,77,12,1,10,5,4072,0,baixa,alta,alta,alta,baixa,alta,baixa,baixa
5477581,Run BTS,BTS,1,2022,6,10,2022-06-10,736,0,330881149,3,5,132,17,0,77,72,70,82,2,0,4,17,758,8,baixa,alta,alta,alta,baixa,alta,baixa,alta
8917301,Baile no Morro,Mc Vitin Da Igrejinha MC Tairon DJ Win,3,2022,6,10,2022-06-10,685,2,129314708,30,17,0,24,0,130,71,78,40,46,0,7,45,726,0,alta,alta,alta,baixa,alta,alta,baixa,alta
7688790,Cash In Cash Out,Pharrell Williams Tyler The Creator 21 Savage,4,2022,6,10,2022-06-10,2313,0,136676504,0,34,0,29,0,120,88,15,56,1,0,8,6,2376,0,baixa,alta,baixa,baixa,baixa,baixa,baixa,alta
4130067,BOTA Baddest Of Them All  Edit,Interplanetary Criminal Eliza Rose,2,2022,6,15,2022-06-15,5153,6,244585109,0,102,53,113,12,137,74,71,89,24,61,15,5,5368,0,alta,alta,alta,alta,alta,alta,alta,baixa
8090551,ULTRA SOLO REMIX,De La Ghetto Feid Polima WestCoast Paloma Mami Pailita,5,2022,6,16,2022-06-16,2341,0,279717388,0,37,2,38,2,110,91,59,82,8,0,6,8,2416,0,baixa,alta,alta,alta,baixa,alta,baixa,alta
2773298,Dont You Worry,David Guetta Shakira Black Eyed Peas,3,2022,6,16,2022-06-16,2442,0,240918092,6,81,4,248,1,132,82,49,88,20,0,21,3,2771,0,alta,alta,baixa,alta,alta,baixa,alta,baixa
6670857,Sticky,Drake,1,2022,6,17,2022-06-17,2814,0,191448892,2,38,105,25,0,137,88,8,49,9,0,9,14,2877,4,alta,alta,baixa,baixa,baixa,alta,baixa,alta
3007244,Jimmy Cooks feat 21 Savage,Drake 21 Savage,2,2022,6,17,2022-06-17,5871,27,618885532,34,81,121,58,1,163,54,40,67,0,0,9,17,6010,0,alta,baixa,baixa,alta,baixa,baixa,baixa,alta
7531207,Massive,Drake,1,2022,6,17,2022-06-17,5263,0,195628667,11,66,89,61,0,125,51,5,68,12,2,15,6,5390,4,alta,baixa,baixa,alta,baixa,alta,alta,baixa
8121763,BREAK MY SOUL,Beyonc,1,2022,6,21,2022-06-21,9724,0,354614964,2,222,61,259,14,115,70,87,88,4,0,26,8,10205,3,baixa,alta,alta,alta,baixa,baixa,alta,alta
1532170,Poland,Lil Yachty,1,2022,6,23,2022-06-23,1584,0,115331792,0,38,0,24,0,150,70,26,56,14,83,11,5,1646,1,alta,alta,baixa,baixa,baixa,alta,baixa,baixa
6191375,die first,Nessa Barrett,1,2022,6,24,2022-06-24,767,0,131746175,0,25,0,22,0,183,44,44,67,7,0,12,13,814,1,alta,baixa,baixa,alta,baixa,baixa,baixa,alta
7629327,POP,Nayeon,1,2022,6,24,2022-06-24,571,0,213505179,2,19,21,14,0,97,80,36,86,4,0,3,5,604,1,baixa,alta,baixa,alta,baixa,baixa,baixa,baixa
2577311,Left and Right Feat Jung Kook of BTS,Charlie Puth BTS Jung Kook,3,2022,6,24,2022-06-24,3107,39,720434240,0,38,0,4,0,101,88,72,59,62,0,9,3,3149,0,baixa,alta,alta,baixa,alta,alta,baixa,baixa
4334346,Bad Habit,Steve Lacy,1,2022,6,29,2022-06-29,8186,12,822633917,29,155,72,131,16,169,69,69,51,63,0,38,4,8472,3,alta,alta,alta,baixa,alta,alta,alta,baixa
6621439,Hot Shit feat Ye  Lil Durk,Kanye West Lil Durk Cardi B,3,2022,7,1,2022-07-01,1601,0,85924992,0,11,0,2,0,157,88,52,69,0,0,8,23,1614,0,alta,alta,alta,alta,baixa,baixa,baixa,alta
5678676,MORE,jhope,1,2022,7,1,2022-07-01,565,0,155795783,0,6,52,11,0,97,78,31,72,1,0,11,4,582,1,baixa,alta,baixa,alta,baixa,alta,baixa,baixa
